date,open,high,low,close,volume
1999-09-09,28.416656414528816,28.878246772531313,28.272409427653034,28.806123279093423,12677600
1999-09-10,29.85935212072639,30.09170626889904,29.52004130117268,29.8003415434127,10251000
1999-09-13,29.046220129908505,29.103794401722002,28.571232387447168,28.725963242945937,7240800
1999-09-14,28.927040093501077,29.40357961214401,28.868836793514152,29.19986806218978,10022600
1999-09-15,28.39828374521514,28.39828374521514,27.47927936167981,27.507233867642864,16096000
1999-09-16,27.464265129643753,27.715590382482382,26.895292682245184,27.464265129643753,15371000
1999-09-17,29.328810756183426,29.99369563478708,29.28448509760985,29.934594756688977,14506400
1999-09-20,30.162567877461697,30.281318144695803,29.93991112639776,30.144013148206373,6187200
1999-09-21,28.409476560312978,28.465928575335955,27.89082367228938,27.97197344388491,12265800
1999-09-22,28.600686864839425,29.011326449548708,28.254885109294765,28.860038181497917,12441800
1999-09-23,26.640116743722224,26.69276519578491,25.116602162158067,25.271256990092226,19766000
1999-09-24,25.177680337548367,25.467989020685717,24.755413162075858,25.36902015143435,23570800
1999-09-27,26.08980710925652,26.277118544912717,25.822219344033375,25.902495673600317,12608800
1999-09-28,26.00958694096431,26.35728161389349,25.452600328990385,26.262762673679735,20622000
1999-09-29,25.186990814323423,25.36828534974786,24.681956037069636,24.681956037069636,15557000
1999-09-30,25.43156600759415,25.72236353990552,25.11433233598175,25.458002146895183,17604200
1999-10-01,25.132937769270075,25.48678307733743,24.86838052959355,25.48678307733743,19607400
1999-10-04,26.746467037238816,27.29879469933977,26.594576930161054,27.202137358472104,12434200
1999-10-05,27.683038087828123,28.117117086676213,27.192948895580283,27.78105592627769,19526400
1999-10-06,29.045991738372564,29.493468815504304,28.60579071127549,29.449812515296333,19098200
1999-10-07,29.47306412926152,29.614274141674443,29.024088705179405,29.241334878122363,22013600
1999-10-08,29.731089983488843,30.24853809359432,29.331915727121764,30.163528761219847,22523200
1999-10-11,31.0880568943102,31.452726183393015,31.012084125751283,31.437531629681235,13016000
1999-10-12,29.87341815828655,30.11246345392755,29.206988849226814,29.293914411278084,20182800
1999-10-13,27.18827797559339,27.514700522574003,26.576235700004744,26.685043215664948,22570600
1999-10-14,27.111583380751327,27.37319845654324,26.670968516259684,27.183871756956986,22130400
1999-10-15,24.880128408957052,25.242209279773476,24.624732080434754,24.77667673158093,33703000
1999-10-18,24.165714137804432,24.25391017480372,23.14830985384838,23.83497899905711,24714800
1999-10-19,24.352044336749447,24.476208244336476,23.814000737205628,24.221513049286152,26657200
1999-10-20,26.045296605121116,26.64888387755984,25.789024914029817,26.43644813362889,22486400
1999-10-21,26.83936469288152,27.730297960695015,26.644473040547318,27.730297960695015,22454800
1999-10-22,27.6396144292054,27.91894178650616,27.25683249512657,27.353390100119427,16589400
1999-10-25,27.255667461364126,27.694050157361243,27.14520882930186,27.393740751441957,13855400
1999-10-26,27.273248052396603,27.422653295711523,26.675627079136916,26.72995625852416,13542400
1999-10-27,26.579627309224204,26.70149009362717,26.190343414603625,26.60670792798042,15225200
1999-10-28,28.83344038803477,29.469047290376217,28.573419382531448,29.367928010458257,14103800
1999-10-29,32.07365547784829,32.69045654472999,31.965715291143994,32.44373611797731,19000000
1999-11-01,32.10148310825557,32.482917080549484,31.89169442349392,31.93365216044625,9681800
1999-11-02,32.13859463342334,32.535744567106335,31.867463428697455,31.989663408292223,12834800
1999-11-03,33.71119216648454,34.09210959209453,33.61596281008204,33.901650879289534,18752600
1999-11-04,35.13641121465033,35.205361808053205,34.66998072986622,35.04312511769351,20048600
1999-11-05,36.47667090437191,36.65872325462058,36.11256620387454,36.11256620387454,15134600
1999-11-08,37.6764934028532,38.42916307699695,37.5560662549902,38.295833020434344,10890800
1999-11-09,38.080218012404856,38.14809718889756,37.19778871799976,37.52021480634008,14629800
1999-11-10,38.507732786982594,39.32593506591034,38.33364719572137,38.99517244251402,16561000
1999-11-11,40.794429625533866,41.13678570454673,40.43405480552031,41.0827294815447,18501400
1999-11-12,42.370117801671405,42.73983959749751,41.03911933669743,42.702867417914895,28646600
1999-11-15,42.571381352398504,42.71868717022687,42.23994326228467,42.45169537541295,10909400
1999-11-16,44.71542315237888,45.89417890531541,44.5221845043565,45.68161639249079,19126400
1999-11-17,44.426172759872436,44.61879893194887,43.59928967973945,43.82480324704844,21683600
1999-11-18,46.74918910342952,47.854206137177535,46.47044606788948,47.854206137177535,17738400
1999-11-19,48.48821045348176,49.217661174888086,48.30584777313018,49.13661109473183,17939400
1999-11-22,47.71024043781799,48.69193262789655,46.885618998152005,46.885618998152005,18841800
1999-11-23,48.4629868010183,48.50261311892592,47.07606567425163,47.53176833018925,24047600
1999-11-24,50.70824151849723,52.43118363991749,50.181347903384,52.22569513002333,18617800
1999-11-26,53.21738790602632,53.471915070184274,52.51743820459194,52.72954417472357,8045200
1999-11-29,50.85659627789335,51.287063235505514,50.05715764232792,50.1186529219868,20485200
1999-11-30,46.247606791717985,46.323113088520785,44.397702520049265,44.397702520049265,23702400
1999-12-01,46.79221638673709,47.52027021613544,46.43802803730006,47.28414464984408,23205800
1999-12-02,50.37887094759238,51.88271784155036,50.34754080396826,51.78350572007397,17229200
1999-12-03,55.21742135558801,55.82659700490103,54.934589804121245,55.0868837164495,21444600
1999-12-06,56.29254002880244,57.051080206233934,55.76654501525506,56.58598987846572,16018400
1999-12-07,56.7610272648858,56.98249050041013,55.86963774190037,56.58385667646633,23397000
1999-12-08,55.20796220222619,55.63999164330788,54.3925066321845,54.52211546450901,19563000
1999-12-09,55.821035266873025,56.12630655348873,53.90218717957427,55.29771306124609,28445400
1999-12-10,56.669349215008545,56.86881114028624,55.40609035491645,56.669349215008545,20428400
1999-12-13,57.98776446635824,59.22796192085311,57.73176040465059,58.97764683829451,16209200
1999-12-14,56.638747956170135,56.96753325777329,55.41128283018502,55.783906172001934,27760200
1999-12-15,57.2296878543169,59.00389916299604,56.729269280074064,59.00389916299604,31797200
1999-12-16,62.65373885546448,63.51200925074482,62.36764872370438,63.368964184864765,27219600
1999-12-17,65.5693207435882,65.86030885339702,64.73879218017551,65.01159353312129,23892400
1999-12-20,67.18219244139779,67.85376563499932,66.61011157277426,67.5552886600653,15392000
1999-12-21,74.6645844636777,78.44715151800497,74.23973091772065,78.44715151800497,26003800
1999-12-22,77.73136265422012,77.84030640005646,76.20615021251153,77.70412671776104,22313600
1999-12-23,80.1656530398137,80.95316228031609,79.39208201595737,80.47926291435004,17543600
1999-12-27,79.60543353017297,79.63297866288238,77.48445831154899,79.05453087598492,19281800
1999-12-28,78.10804134385808,78.76075478127194,77.07457840128613,77.56411347934653,15346400
1999-12-29,84.03842027721706,86.37282084047308,83.92170024905425,86.37282084047308,16512600
1999-12-30,85.50907752826994,85.62324185073759,83.56828404631989,83.56828404631989,21887000
1999-12-31,84.36111730404521,84.87343178160015,83.22264068725647,83.22264068725647,14464400
2000-01-03,93.84363540609233,93.84363540609233,88.53863457416898,92.44116392179076,36345200
2000-01-04,76.53237460581057,77.78018506134009,73.15288795541812,73.41284846698677,33786600
2000-01-05,68.97740364603422,70.65256916315218,66.41538579632437,67.79493386924506,42496600
2000-01-06,58.381576963435734,59.137597384544975,53.593447629743885,53.82445386952726,37134800
2000-01-07,68.00318787091852,73.79396423068778,67.64446721146379,73.79396423068778,28138200
2000-01-10,78.64434399403254,81.1830007026311,77.72610646113517,79.94067933459351,29675600
2000-01-11,71.17990818535891,72.05268635111943,67.49484481881443,68.2706476328238,32546600
2000-01-12,65.93494364258163,66.11436632981128,63.712417452382255,63.75872008134474,29050000
2000-01-13,73.01678785211863,75.4919332030379,71.84367208683918,75.28567109046129,25165200
2000-01-14,80.2190528879305,80.75815942615584,79.35648242676996,80.5425168108657,21898600
2000-01-18,80.25333168412631,82.32368239967063,79.70850254845674,81.83333617756803,16752400
2000-01-19,85.10468039696086,87.38750837451785,84.13750094229498,87.38750837451785,19006000
2000-01-20,85.21441326021183,86.44132235165468,83.88293805302102,84.82403309475275,25958000
2000-01-21,88.22821578931085,88.28535841611742,86.91393537276025,87.99964528208467,18698200
2000-01-24,80.08821708218943,80.24233167567665,74.77126360688051,75.31066468408576,28340400
2000-01-25,77.74635051947672,79.64373169286871,75.65724790347717,78.69834664828664,33276200
2000-01-26,72.27571742835838,72.32415959821653,68.98164987800423,69.17541855743683,23095600
2000-01-27,73.17171278397069,73.76984667593774,69.88197637815183,72.22466745502284,30739200
2000-01-28,64.15744308624755,64.49159643565508,60.4149255728831,61.30600117130321,35313800
2000-01-31,66.24854374474232,69.43078820409676,64.41634238935644,69.18970907838809,36014600
2000-02-01,72.67594902180056,75.08579724416394,71.7881102030351,74.75602854005105,26417600
2000-02-02,76.1398693376426,78.17748779213913,76.01090614432003,76.65572211093286,26169200
2000-02-03,83.6876061436578,85.73958853419148,81.88518917899982,85.62867056713561,30579800
2000-02-04,87.23188520430202,88.34898167236612,86.52930880929314,87.37240048330379,26640000
2000-02-07,89.83964960052532,91.10987600875897,88.91584857635539,90.99440088073773,17761000
2000-02-08,99.17940502708709,102.67251614753796,99.17940502708709,102.4230082103629,21999400
2000-02-09,94.39807198326433,94.5209108705665,91.33432561761032,91.56555175841439,27258200
2000-02-10,98.18223180927956,100.57991937381425,96.94496354681134,100.57991937381425,26341600
2000-02-11,95.61685328716207,95.61685328716207,91.81091607732401,93.56750248186465,24876000
2000-02-14,93.43897304835879,93.44627353847899,91.34373238386321,93.2126578546328,22814600
2000-02-15,93.77276348864895,95.3721725942671,90.87013214882343,95.22407915856171,30572800
2000-02-16,93.79962877016528,95.47200250801309,93.24217085754935,93.88764844057833,25310600
2000-02-17,98.95265242778997,100.96959963601547,97.42466211852823,99.86944661334701,30080200
2000-02-18,92.83556312344757,93.1747917341301,89.04751030415953,89.04751030415953,25271200
2000-02-22,90.11980013393607,90.9732073321741,87.61647235243784,89.8922248810726,37226200
2000-02-23,100.30960840957175,105.66354236418562,99.78286307189315,104.90880277587002,32170800
2000-02-24,109.99319953419435,112.01706129558784,106.97789132288747,111.69750417536781,48868200
2000-02-25,106.14813470212626,107.46014813870346,103.83649198053789,104.02392247147748,32617600
2000-02-28,103.08377786846233,105.51735373823837,100.33820509230475,103.83257044377804,38216200
2000-02-29,111.01558171427196,112.42624070177602,110.1626251171765,112.0653744491587,23978600
2000-03-01,114.41679696086874,115.81700251808218,113.61667949960392,114.81685569150115,24468400
2000-03-02,109.8135157051198,109.94054117152248,106.44734084544868,106.8363563363069,32739200
2000-03-03,121.46531160355775,124.97993288838293,120.34063279241369,124.90964046268641,32017200
2000-03-06,127.6430472600854,129.32068238906302,125.92971776666144,127.8572134467634,23268400
2000-03-07,126.01434214323527,126.0835427704419,120.40909133949992,122.06990639245855,39471000
2000-03-08,125.10516626417963,126.23223983412721,119.78678785598956,125.38693465666653,43512600
2000-03-09,133.52225389835985,138.66205406247204,130.97111221106329,138.06178543016696,30101400
2000-03-10,136.70202736071693,138.5614129341761,135.07506498394017,136.25577482308674,29750600
2000-03-13,123.85169060348272,128.49612900111333,123.32391351284289,125.54057729353022,37544200
2000-03-14,117.1891519638777,117.83875923640475,109.13402178454244,111.60252942014519,39106800
2000-03-15,101.0047605604341,101.47896131423894,96.6184035877392,97.5668050953489,51202600
2000-03-16,110.73212309818388,114.80412287996764,106.13470398971836,114.27870355328585,55282200
2000-03-17,117.71106721972986,121.04893891751155,117.64294738916287,120.77645959524365,31422400
2000-03-20,113.95460424061416,114.46791326872503,109.07816847356084,110.5539319293796,21167200
2000-03-21,116.86729232972526,123.26815109690102,114.04540835709939,123.06167178183084,33435100
2000-03-22,129.91796207056797,132.74382082705884,127.19941440609571,130.49028789466738,24370200
2000-03-23,135.55865727663962,139.42541848461258,134.46708353850372,137.35327850713423,19227400
2000-03-24,142.80351367360456,146.46903809693288,139.80272165865185,142.89847544622964,22063000
2000-03-27,143.88164716165278,145.71065115099583,142.81472816786933,143.57681316342894,11752600
2000-03-28,135.17926997204296,136.13619548406623,130.7196359820477,132.5973766094141,18336300
2000-03-29,121.80037745758797,121.86635816043606,116.1260370126516,116.1260370126516,27189500
2000-03-30,107.41220646943438,112.9205247499182,103.65653491455905,107.41220646943438,42328700
2000-03-31,112.75103611240986,115.34132866289002,108.43388186160959,114.16836599852165,31349900
2000-04-03,98.0291248716559,99.26568190570462,91.64735351202512,93.63721540589663,31551300
2000-04-04,92.40959265355944,92.68827055661602,78.75437540378739,90.90473197705396,66213000
2000-04-05,83.79625644172094,89.32895798883457,82.72194546169888,86.05230949976728,37631500
2000-04-06,92.06023239425684,93.40910026816536,89.69971361491692,92.17263805041588,30499900
2000-04-07,100.87534614958314,104.02391637754133,99.42215989052552,103.2973232480125,20645500
2000-04-10,90.72425550556355,90.7769409036504,83.66441216192503,84.402007735141,26988200
2000-04-11,77.89145849487286,81.40008275139867,76.23739277393928,78.3926905315194,34497100
2000-04-12,68.50275263899223,69.29215695877575,63.327768764855804,64.55573104007462,34824400
2000-04-13,59.20275724501598,61.23598325141047,56.132984647126264,56.132984647126264,46330500
2000-04-14,44.47890090246852,45.738651908420785,40.31203219047256,41.53948188857989,60851300
2000-04-17,48.64144440721618,56.1135028611186,48.631702479636125,55.879696599197274,55398500
2000-04-18,58.6705364881243,60.975560184619496,57.287522270227186,60.31990899983864,36260900
2000-04-19,56.82036137482242,57.511419823975665,54.70879389129862,54.785578163426756,28082500
2000-04-20,53.047322266813765,53.39583510328315,50.51601850719402,51.21304418013279,21255600
2000-04-24,46.08393036310268,47.08500450582177,44.11630187568931,46.8088461216234,31190900
2000-04-25,53.81371207416893,56.30220743019987,53.50265015466507,56.28276606023088,28663200
2000-04-26,52.38519902884229,53.42387107855209,50.36204651462493,50.5065574084976,25688300
2000-04-27,52.67781300108106,57.9985072829983,51.58035856355853,57.22440995653151,37010400
2000-04-28,63.00728761901636,63.80697931224369,62.03923977984644,63.80697931224369,24828400
2000-05-01,65.65802886518453,66.42946784662925,64.62944355659157,65.57231342280178,23205700
2000-05-02,57.114911122905546,57.566412396604406,54.02965241929669,54.255403056146115,20307900
2000-05-03,52.66802871675037,53.10938091270079,50.32334517576375,52.447352618775156,26589700
2000-05-04,52.5917276188402,53.62583462258145,51.77921497304352,52.776389583794,17750700
2000-05-05,54.49317891774296,57.082571107451315,54.43520745080919,56.54150408273613,20571200
2000-05-08,51.42215183070784,51.56420197388658,49.859600255741576,49.93062532733095,13903000
2000-05-09,48.091121044689444,48.430747605739505,45.815623085653996,46.73261480048917,19825800
2000-05-10,38.66126638075528,38.94048663794962,36.42750432320052,36.54205622358795,34847500
2000-05-11,42.28387106352012,43.56132940380774,41.3257773083044,43.24196481873583,24709700
2000-05-12,43.62355771994097,44.74129162930989,42.92098211976623,43.2403346653002,17832000
2000-05-15,46.953587375739254,49.064249741192526,45.74255159228246,48.89124462927013,17950800
2000-05-16,52.566961347591274,53.44307737005113,51.4353114852473,53.04152419309036,23758800
2000-05-17,49.92891064329453,50.62819510608577,49.08976928794504,49.75408952759672,20339400
2000-05-18,46.08558843844726,46.271678419852506,44.20850688688129,44.40268773704329,19063000
2000-05-19,39.05186113431349,39.634724733333094,37.91527711622526,38.090136195931144,28178100
2000-05-22,38.00127071840416,38.29224522620204,35.18609235545959,38.00127071840416,43879800
2000-05-23,30.983653456162287,31.459592833369083,28.27079900608356,28.484971725826618,31898500
2000-05-24,31.92284517092757,33.99783010703786,30.75234084799356,33.838215881183224,49476000
2000-05-25,32.61849351824218,33.431415475083114,31.094264849165448,31.602341072191027,29632700
2000-05-26,31.601149714095055,32.21081819732518,30.78825840312155,31.601149714095055,18203200
2000-05-30,38.45238598814403,41.3062740107016,38.45238598814403,41.12602845138217,31590400
2000-05-31,38.2176658448716,39.21446401063684,37.44002188576396,37.60968965866017,29675400
2000-06-01,42.291000314745524,43.873422190058825,41.70147059649155,43.37697611152916,28993500
2000-06-02,52.12099504278052,52.85955165269847,46.423558337699255,52.68370484081324,31677200
2000-06-05,52.167274270317264,53.89911467631018,51.95521217978752,53.07737407550742,23784300
2000-06-06,49.681526240679936,50.647833592108306,48.44865134402992,48.64857700294614,23200500
2000-06-07,51.35347218032037,52.72056120082036,50.231758112217804,52.545293377679336,22524400
2000-06-08,52.57110060090249,52.70999386536987,50.90438142729396,51.80718764633192,19313800
2000-06-09,53.20007252236243,53.20007252236243,52.217485430920384,52.63859418439555,17014600
2000-06-12,49.45124440057192,49.45124440057192,47.19005429875651,47.583304751246146,16484700
2000-06-13,50.97480172975289,53.29823882516981,50.33233616927776,53.087017271041,25187900
2000-06-14,50.97168983977611,50.97168983977611,49.15846767156273,49.49424955456521,20274500
2000-06-15,51.06925273959186,52.18096436385509,50.51339692746025,52.11148238733863,18807800
2000-06-16,53.22416790677448,53.54014251835822,52.27624407202322,52.9433015853667,21203400
2000-06-19,56.85143832854118,59.411973443554416,56.04831845851857,59.26079793860898,20042500
2000-06-20,58.953295089465925,59.81584330006243,58.31575945554676,58.57827412833701,20988300
